pathway	pval	padj	ES	NES	nMoreExtreme	size
BIOCARTA_STATHMIN_PATHWAY	0.694164989939638	0.903855607837629	0.178779756245668	0.806811479149429	344	13
BIOCARTA_HSP27_PATHWAY	0.504065040650406	0.828596230853239	-0.226413863582005	-0.938355863945288	247	11
BIOCARTA_TCR_PATHWAY	0.0921052631578947	0.499857994887816	-0.203683518135689	-1.44485359045585	41	34
BIOCARTA_TALL1_PATHWAY	0.544329896907216	0.83049001814882	-0.242106195474071	-0.904936564823278	263	9
BIOCARTA_TEL_PATHWAY	0.587301587301587	0.839002267573696	0.177929798385016	0.900173647160447	295	17
BIOCARTA_TGFB_PATHWAY	0.198795180722892	0.633839706652698	-0.247601218041656	-1.24174995206227	98	17
BIOCARTA_TH1TH2_PATHWAY	0.152304609218437	0.580023660638837	-0.43018807778132	-1.33417043527978	75	6
BIOCARTA_41BB_PATHWAY	0.046	0.414061974860523	-0.357051720209615	-1.63415607158679	22	14
BIOCARTA_CTLA4_PATHWAY	0.102249488752556	0.499857994887816	-0.493919834249741	-1.39127993344056	49	5
BIOCARTA_LONGEVITY_PATHWAY	0.877263581488934	0.955435583799829	0.147086786110787	0.663784927093811	435	13
BIOCARTA_PAR1_PATHWAY	0.892857142857143	0.966008024831554	0.130005771152682	0.65771877579035	449	17
BIOCARTA_STRESS_PATHWAY	0.151385927505331	0.580023660638837	-0.219712689545092	-1.32388726784864	70	24
BIOCARTA_TNFR1_PATHWAY	0.936170212765957	0.983309759547383	-0.0923678748203736	-0.598060428896708	439	28
BIOCARTA_TNFR2_PATHWAY	0.106425702811245	0.499857994887816	-0.283776492171408	-1.42317331205924	52	17
BIOCARTA_TOLL_PATHWAY	0.461538461538462	0.793269230769231	-0.170144996929354	-1.00864110971502	221	23
BIOCARTA_TPO_PATHWAY	0.330561330561331	0.76649016790347	-0.187128963648413	-1.10932421734696	158	23
BIOCARTA_CREB_PATHWAY	0.331288343558282	0.76649016790347	-0.208544496462536	-1.10190475350514	161	19
BIOCARTA_CARM1_PATHWAY	0.416829745596869	0.770609613708497	0.243511411653005	1.02230897357434	212	11
BIOCARTA_TFF_PATHWAY	0.788679245283019	0.908921471172962	0.135083379877124	0.758616109461221	417	21
BIOCARTA_TRKA_PATHWAY	0.436991869918699	0.77530815630737	-0.239387416378567	-0.992123814150547	214	11
BIOCARTA_ARF_PATHWAY	0.450199203187251	0.779872635442482	0.215527455001139	0.999711743889349	225	14
BIOCARTA_UCALPAIN_PATHWAY	0.435203094777563	0.77530815630737	0.265860679332182	1.00504932951276	224	9
BIOCARTA_VITCB_PATHWAY	0.306949806949807	0.76649016790347	0.33348893873322	1.10933071365099	158	7
BIOCARTA_WNT_PATHWAY	0.155419222903885	0.580023660638837	-0.244737891797703	-1.29314295466512	75	19
