pathway	pval	padj	ES	NES	nMoreExtreme	size
MIR_183_3P	0.00196850393700787	0.00676532105843526	-0.257026943864719	-2.93187795589132	0	96
MIR_342_5P	0.465979381443299	0.566137035664727	0.14821245038162	0.974463488383917	225	31
MIR_1191B_5P	0.0154738878143133	0.0357600302840164	-0.285588066345022	-1.86399246067163	7	31
MIR_615_5P	0.654618473895582	0.729988518108657	0.145284910812489	0.829847509912888	325	23
MIR_6971_5P	0.0776892430278884	0.14128296938827	0.119459935643437	1.45807165548883	38	109
MIR_7657_3P	0.608108108108108	0.687912321770589	-0.106241202815099	-0.873159635961911	314	50
MIR_6919_3P	0.367816091954023	0.471811713191024	-0.111395351028446	-1.07516965454486	191	68
MIR_6943_5P	0.159836065573771	0.250747179342553	0.154192592592593	1.32260800646204	77	54
MIR_6978_5P	0.868217054263566	0.904961427781371	-0.130189883516834	-0.679723363460957	447	20
MIR_8107	0.00198019801980198	0.00676532105843526	-0.190514564375758	-2.10297372534886	0	89
MIR_7043_3P	0.772727272727273	0.826928502906156	-0.0866081430171685	-0.76297812194444	407	56
MIR_7679_3P	0.986692015209126	0.989561974532014	-0.128974509505483	-0.516287777932883	518	11
MIR_8116	0.938144329896907	0.951388720436628	0.14521873172806	0.61395389221536	454	12
MIR_496A_5P	0.796812749003984	0.845877573450042	-0.153202989738609	-0.735521795900162	399	17
MIR_453	0.796812749003984	0.845877573450042	-0.153202989738609	-0.735521795900162	399	17
MIR_23A_5P	0.67280163599182	0.746925504598825	0.14281058792232	0.82333479528327	328	24
MIR_677_3P	0.460652591170825	0.561247397299295	-0.108010661891875	-0.980510615951378	239	59
MIR_509_5P	0.0950495049504951	0.166023654037136	-0.185847685487973	-1.42886916891605	47	44
MIR_6374	0.00767754318618042	0.0204578087361014	-0.193116821889538	-1.78490346213368	3	63
MIR_2136	0.2109375	0.312043060954527	-0.243940125543216	-1.24172932354413	107	19
MIR_6927_3P	0.775467775467775	0.828832265906041	0.0937653637367329	0.748642298047618	372	47
MIR_6945_3P	0.994106090373281	0.99583898884575	-0.0494152806652806	-0.503351422332017	505	74
MIR_1982_5P	0.702	0.773099717307389	-0.0786042535000534	-0.817743054921762	350	78
MIR_9_5P	0.0162932790224033	0.0373036029676271	-0.0856052631025998	-1.82457577233013	7	351
MIR_6715_3P	0.001953125	0.00676532105843526	-0.175770011846336	-2.17974888791317	0	114
MIR_7674_3P	0.0454545454545455	0.0895584415584416	-0.21148347182345	-1.5743472225351	22	41
MIR_214_5P	0.00584795321637427	0.0161568451042135	-0.24407670921381	-1.89963018828467	2	45
MIR_6980_5P	0.492277992277992	0.585705492537791	-0.117645553422905	-0.966888042279222	254	50
MIR_6380	0.572533849129594	0.657666531787261	-0.11406612811279	-0.9022118671391	295	46
MIR_6988_3P	0.0956022944550669	0.166509718700954	-0.204053298325089	-1.44274182260217	49	37
MIR_5116	0.0174081237911025	0.0395409821025833	-0.215195411924668	-1.78038388672009	8	51
MIR_1197_5P	0.0956175298804781	0.166509718700954	-0.298044846079135	-1.43090210459298	47	17
MIR_758_5P	0.222222222222222	0.323573573573574	-0.221270379892649	-1.22524418317026	111	23
MIR_6909_5P	0.275510204081633	0.384910528230741	0.212671887137069	1.12853643567253	134	19
MIR_7022_3P	0.788649706457926	0.840836174355884	-0.120551460696747	-0.73555658488781	402	27
MIR_34B_3P	0.0380952380952381	0.0767245215843347	-0.240263024785028	-1.6274935377493	19	33
MIR_34C_3P	0.0685714285714286	0.127526583448914	-0.229800551030187	-1.53086271536665	35	32
MIR_10A_3P	0.0467836257309941	0.0915493425201293	-0.446082990124441	-1.6268024505549	23	9
MIR_5622_3P	0.10916179337232	0.184504835072431	-0.177358524084881	-1.38036770319661	55	45
MIR_6979_3P	0.00194174757281553	0.00676532105843526	-0.290330327538657	-2.64951672636113	0	62
MIR_3066_5P	0.896907216494845	0.923145099246038	0.0810785445141197	0.644098762380771	434	46
MIR_6944_3P	0.0233009708737864	0.0504659218422208	-0.175258069284085	-1.72903666255181	11	71
MIR_344D_2_5P	0.133333333333333	0.215432677288347	-0.198345567325681	-1.34355308875592	69	33
MIR_6975_3P	0.00194552529182879	0.00676532105843526	-0.191795896098612	-2.38369653633853	0	113
MIR_5113	0.366863905325444	0.471643081865075	-0.0898021214032795	-1.06283683689175	185	103
MIR_1929_5P	0.185823754789272	0.281564325149562	-0.140359256921581	-1.28056898118325	96	61
MIR_1962	0.593253968253968	0.675541506783251	-0.0821636316736757	-0.880400012307059	298	83
MIR_485_5P	0.463073852295409	0.563401073646638	-0.0945404733517668	-0.987319014120446	231	79
MIR_3108_3P	0.439071566731141	0.537613196764551	-0.227306903622693	-1.00827479333582	226	14
MIR_376A_5P	0.0213592233009709	0.0468489834235035	-0.291485139481307	-1.81266888370039	10	28
MIR_3968	0.0634920634920635	0.119237818584224	-0.270508269925368	-1.49788997689753	31	23
MIR_488_5P	0.00190839694656489	0.00676532105843526	-0.280211545340524	-2.38212029871802	0	53
MIR_7685_5P	0.404255319148936	0.507600997969968	-0.157993163546816	-1.03119878031997	208	31
MIR_9B_5P	0.47239263803681	0.569513921661161	0.269217483725256	0.983871294036757	230	9
MIR_504_3P	0.680311890838207	0.75231411148497	-0.0623734527695243	-0.826281163484077	348	132
MIR_7243_3P	0.00190114068441065	0.00676532105843526	-0.147535240674906	-2.29533492746155	0	179
MIR_7029_3P	0.0355029585798817	0.0720931691304075	-0.161935409211487	-1.61132159710592	17	72
MIR_125A_5P	0.201171875	0.301582880434783	-0.0750398151446444	-1.24987235059995	102	215
MIR_125B_5P	0.170923379174853	0.263570577546911	-0.0767329779122614	-1.27693985658804	86	216
MIR_351_5P	0.2475442043222	0.352699345662375	-0.0720222978692747	-1.19854781105318	125	216
MIR_6394	0.242774566473988	0.346763341011728	-0.071155891580291	-1.2012249338257	125	221
MIR_6367	0.222222222222222	0.323573573573574	-0.0737215128594849	-1.23380112994207	113	217
MIR_3961	0.0568627450980392	0.108441783793163	-0.207036412608068	-1.573553636612	28	43
MIR_7651_5P	0.00383877159309021	0.0115825965440327	-0.252799424854688	-2.29488936957499	1	59
MIR_327	0.307692307692308	0.412489532240699	0.147161582024114	1.1304646527854	151	42
MIR_540_5P	0.187620889748549	0.283486778200262	-0.284597858282069	-1.26240269067887	96	14
MIR_7046_5P	0.0654761904761905	0.122165532879819	-0.269349404780492	-1.49147297350772	32	23
MIR_216A_3P	0.110019646365422	0.185590871168286	-0.138258941688704	-1.41702352801592	55	75
MIR_6905_5P	0.0191570881226054	0.0430597391439005	-0.216119595927288	-1.75626754054674	9	48
MIR_1231_5P	0.0380228136882129	0.0767245215843347	-0.16736809266712	-1.60054180097387	19	67
MIR_7115_3P	0.00980392156862745	0.0249291456995778	-0.250670572686733	-1.90518946051064	4	43
MIR_12191_3P	0.0807086614173228	0.144788483125353	-0.191572281086348	-1.44239448651182	40	42
MIR_1188_3P	0.0123456790123457	0.0299352329357018	0.599351822335565	1.84640692439086	5	6
MIR_216A_5P	0.00191938579654511	0.00676532105843526	-0.250720576461169	-2.34403971881866	0	64
MIR_344D_3P	0.00188323917137476	0.00676532105843526	-0.217050832596842	-3.31989673090191	0	173
MIR_344E_3P	0.00190114068441065	0.00676532105843526	-0.214753956683682	-3.26286847110595	0	171
MIR_410_3P	0.00189393939393939	0.00676532105843526	-0.218180045679906	-3.3446679483977	0	174
MIR_8103	0.00191570881226054	0.00676532105843526	-0.301806258303418	-2.91298449606483	0	68
MIR_8120	0.00191938579654511	0.00676532105843526	-0.290369795836669	-2.71472866006207	0	64
MIR_6995_5P	0.04642166344294	0.0910477221565741	-0.251739280060569	-1.59613231448179	23	29
MIR_1969	0.0842696629213483	0.149928688210944	-0.215725427551212	-1.47575796278822	44	34
MIR_152_5P	0.0193423597678917	0.043306789921877	-0.27985133181912	-1.77437447926201	9	29
MIR_669H_3P	0.00195694716242661	0.00676532105843526	-0.303221522351953	-3.97379172157599	0	127
MIR_669K_3P	0.00189035916824197	0.00676532105843526	-0.306035883820098	-4.01829307546993	0	125
MIR_1955_3P	0.450901803607214	0.550924670034612	-0.166371942234011	-0.986912724999592	224	26
MIR_669G	0.397363465160075	0.500039864186839	-0.144833560411095	-1.04880185833046	210	38
MIR_872_5P	0.143418467583497	0.229150545054633	-0.230351983398515	-1.34375511883619	72	25
MIR_7008_5P	0.905405405405405	0.929933585804668	-0.0725128416784941	-0.641870991641444	468	57
MIR_705	0.54510556621881	0.631136330531382	-0.112915490729447	-0.911181588023059	283	47
MIR_6993_5P	0.471953578336557	0.569382763507505	-0.122655413578788	-0.970149259298196	243	46
MIR_6922_5P	0.869318181818182	0.905014822134387	-0.0767408499645658	-0.676051783846441	458	56
MIR_6935_5P	0.851923076923077	0.893379187722253	-0.0798462404521172	-0.714391458584461	442	58
MIR_5129_5P	0.407619047619048	0.511080173160173	-0.154168663152851	-1.02702564132501	213	32
